customer_ref,event_time,amount,currency,event_code,source_system
CB00161,2026-05-31T06:00:00,118691,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00161,2026-05-31T06:08:00,118691,EUR,VALIDATED,INSTRUCTIONS
CB00161,2026-05-31T06:20:00,118691,EUR,SWIFT_SENT,SWIFT
CB00161,2026-05-31T14:00:00,118691,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00161,2026-05-31T20:00:00,118691,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00161,2026-05-31T21:00:00,118691,EUR,CLOSED,WORKFLOW
CB00162,2026-05-31T12:00:00,119422,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00162,2026-05-31T12:08:00,119422,USD,VALIDATED,INSTRUCTIONS
CB00162,2026-05-31T12:20:00,119422,USD,SWIFT_SENT,SWIFT
CB00162,2026-05-31T20:00:00,119422,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00162,2026-06-01T02:00:00,119422,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00162,2026-06-01T03:00:00,119422,USD,CLOSED,WORKFLOW
CB00163,2026-05-31T18:00:00,120153,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00163,2026-05-31T18:08:00,120153,GBP,VALIDATED,INSTRUCTIONS
CB00163,2026-05-31T18:20:00,120153,GBP,SWIFT_SENT,SWIFT
CB00163,2026-06-01T02:00:00,120153,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00163,2026-06-01T08:00:00,120153,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00163,2026-06-01T09:00:00,120153,GBP,CLOSED,WORKFLOW
CB00164,2026-06-01T00:00:00,120884,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00164,2026-06-01T00:08:00,120884,EUR,VALIDATED,INSTRUCTIONS
CB00164,2026-06-01T00:20:00,120884,EUR,SWIFT_SENT,SWIFT
CB00164,2026-06-01T02:00:00,120884,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00164,2026-06-01T03:00:00,120884,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00164,2026-06-01T04:00:00,120884,EUR,CLOSED,WORKFLOW
CB00165,2026-06-01T06:00:00,121615,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00165,2026-06-01T06:08:00,121615,USD,VALIDATED,INSTRUCTIONS
CB00165,2026-06-01T06:20:00,121615,USD,SWIFT_SENT,SWIFT
CB00165,2026-06-01T08:00:00,121615,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00165,2026-06-01T09:00:00,121615,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00165,2026-06-01T10:00:00,121615,USD,CLOSED,WORKFLOW
CB00166,2026-06-01T12:00:00,122346,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00166,2026-06-01T12:08:00,122346,GBP,VALIDATED,INSTRUCTIONS
CB00166,2026-06-01T12:20:00,122346,GBP,SWIFT_SENT,SWIFT
CB00166,2026-06-01T14:00:00,122346,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00166,2026-06-01T15:00:00,122346,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00166,2026-06-01T16:00:00,122346,GBP,CLOSED,WORKFLOW
CB00167,2026-06-01T18:00:00,123077,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00167,2026-06-01T18:08:00,123077,EUR,VALIDATED,INSTRUCTIONS
CB00167,2026-06-01T18:20:00,123077,EUR,SWIFT_SENT,SWIFT
CB00167,2026-06-01T20:00:00,123077,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00167,2026-06-01T21:00:00,123077,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00167,2026-06-01T22:00:00,123077,EUR,CLOSED,WORKFLOW
CB00168,2026-06-02T00:00:00,123808,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00168,2026-06-02T00:08:00,123808,USD,VALIDATED,INSTRUCTIONS
CB00168,2026-06-02T00:20:00,123808,USD,SWIFT_SENT,SWIFT
CB00168,2026-06-02T02:00:00,123808,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00168,2026-06-02T03:00:00,123808,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00168,2026-06-02T04:00:00,123808,USD,CLOSED,WORKFLOW
CB00169,2026-06-02T06:00:00,124539,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00169,2026-06-02T06:08:00,124539,GBP,VALIDATED,INSTRUCTIONS
CB00169,2026-06-02T06:20:00,124539,GBP,SWIFT_SENT,SWIFT
CB00169,2026-06-02T08:00:00,124539,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00169,2026-06-02T09:00:00,124539,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00169,2026-06-02T10:00:00,124539,GBP,CLOSED,WORKFLOW
CB00170,2026-06-02T12:00:00,125270,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00170,2026-06-02T12:08:00,125270,EUR,VALIDATED,INSTRUCTIONS
CB00170,2026-06-02T12:20:00,125270,EUR,SWIFT_SENT,SWIFT
CB00170,2026-06-02T17:00:00,125270,EUR,SUSPENSE_POSTED,GL
CB00171,2026-06-02T18:00:00,126001,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00171,2026-06-02T18:08:00,126001,USD,VALIDATED,INSTRUCTIONS
CB00171,2026-06-02T18:20:00,126001,USD,SWIFT_SENT,SWIFT
CB00171,2026-06-03T02:00:00,126001,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00171,2026-06-03T08:00:00,126001,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00171,2026-06-03T09:00:00,126001,USD,CLOSED,WORKFLOW
CB00172,2026-06-03T00:00:00,126732,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00172,2026-06-03T00:08:00,126732,GBP,VALIDATED,INSTRUCTIONS
CB00172,2026-06-03T00:20:00,126732,GBP,SWIFT_SENT,SWIFT
CB00172,2026-06-03T08:00:00,126732,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00172,2026-06-03T14:00:00,126732,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00172,2026-06-03T15:00:00,126732,GBP,CLOSED,WORKFLOW
CB00173,2026-06-03T06:00:00,127463,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00173,2026-06-03T06:08:00,127463,EUR,VALIDATED,INSTRUCTIONS
CB00173,2026-06-03T06:20:00,127463,EUR,SWIFT_SENT,SWIFT
CB00173,2026-06-03T14:00:00,127463,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00173,2026-06-03T20:00:00,127463,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00173,2026-06-03T21:00:00,127463,EUR,CLOSED,WORKFLOW
CB00174,2026-06-03T12:00:00,128194,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00174,2026-06-03T12:08:00,128194,USD,VALIDATED,INSTRUCTIONS
CB00174,2026-06-03T12:20:00,128194,USD,SWIFT_SENT,SWIFT
CB00174,2026-06-03T14:00:00,128194,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00174,2026-06-03T15:00:00,128194,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00174,2026-06-03T16:00:00,128194,USD,CLOSED,WORKFLOW
CB00175,2026-06-03T18:00:00,128925,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00175,2026-06-03T18:08:00,128925,GBP,VALIDATED,INSTRUCTIONS
CB00175,2026-06-03T18:20:00,128925,GBP,SWIFT_SENT,SWIFT
CB00175,2026-06-03T20:00:00,128925,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00175,2026-06-03T21:00:00,128925,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00175,2026-06-03T22:00:00,128925,GBP,CLOSED,WORKFLOW
CB00176,2026-06-04T00:00:00,129656,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00176,2026-06-04T00:08:00,129656,EUR,VALIDATED,INSTRUCTIONS
CB00176,2026-06-04T00:20:00,129656,EUR,SWIFT_SENT,SWIFT
CB00176,2026-06-04T02:00:00,129656,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00176,2026-06-04T03:00:00,129656,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00176,2026-06-04T04:00:00,129656,EUR,CLOSED,WORKFLOW
CB00177,2026-06-04T06:00:00,130387,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00177,2026-06-04T06:08:00,130387,USD,VALIDATED,INSTRUCTIONS
CB00177,2026-06-04T06:20:00,130387,USD,SWIFT_SENT,SWIFT
CB00177,2026-06-04T08:00:00,130387,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00177,2026-06-04T09:00:00,130387,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00177,2026-06-04T10:00:00,130387,USD,CLOSED,WORKFLOW
CB00178,2026-06-04T12:00:00,131118,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00178,2026-06-04T12:08:00,131118,GBP,VALIDATED,INSTRUCTIONS
CB00178,2026-06-04T12:20:00,131118,GBP,SWIFT_SENT,SWIFT
CB00178,2026-06-04T14:00:00,131118,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00178,2026-06-04T15:00:00,131118,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00178,2026-06-04T16:00:00,131118,GBP,CLOSED,WORKFLOW
CB00179,2026-06-04T18:00:00,131849,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00179,2026-06-04T18:08:00,131849,EUR,VALIDATED,INSTRUCTIONS
CB00179,2026-06-04T18:20:00,131849,EUR,SWIFT_SENT,SWIFT
CB00179,2026-06-04T20:00:00,131849,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00179,2026-06-04T21:00:00,131849,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00179,2026-06-04T22:00:00,131849,EUR,CLOSED,WORKFLOW
CB00180,2026-06-05T00:00:00,132580,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00180,2026-06-05T00:08:00,132580,USD,VALIDATED,INSTRUCTIONS
CB00180,2026-06-05T00:20:00,132580,USD,SWIFT_SENT,SWIFT
CB00180,2026-06-05T05:00:00,132580,USD,SUSPENSE_POSTED,GL
CB00181,2026-06-05T06:00:00,133311,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00181,2026-06-05T06:08:00,133311,GBP,VALIDATED,INSTRUCTIONS
CB00181,2026-06-05T06:20:00,133311,GBP,SWIFT_SENT,SWIFT
CB00181,2026-06-05T14:00:00,133311,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00181,2026-06-05T20:00:00,133311,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00181,2026-06-05T21:00:00,133311,GBP,CLOSED,WORKFLOW
CB00182,2026-06-05T12:00:00,134042,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00182,2026-06-05T12:08:00,134042,EUR,VALIDATED,INSTRUCTIONS
CB00182,2026-06-05T12:20:00,134042,EUR,SWIFT_SENT,SWIFT
CB00182,2026-06-05T20:00:00,134042,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00182,2026-06-06T02:00:00,134042,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00182,2026-06-06T03:00:00,134042,EUR,CLOSED,WORKFLOW
CB00183,2026-06-05T18:00:00,134773,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00183,2026-06-05T18:08:00,134773,USD,VALIDATED,INSTRUCTIONS
CB00183,2026-06-05T18:20:00,134773,USD,SWIFT_SENT,SWIFT
CB00183,2026-06-06T02:00:00,134773,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00183,2026-06-06T08:00:00,134773,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00183,2026-06-06T09:00:00,134773,USD,CLOSED,WORKFLOW
CB00184,2026-06-06T00:00:00,135504,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00184,2026-06-06T00:08:00,135504,GBP,VALIDATED,INSTRUCTIONS
CB00184,2026-06-06T00:20:00,135504,GBP,SWIFT_SENT,SWIFT
CB00184,2026-06-06T02:00:00,135504,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00184,2026-06-06T03:00:00,135504,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00184,2026-06-06T04:00:00,135504,GBP,CLOSED,WORKFLOW
CB00185,2026-06-06T06:00:00,136235,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00185,2026-06-06T06:08:00,136235,EUR,VALIDATED,INSTRUCTIONS
CB00185,2026-06-06T06:20:00,136235,EUR,SWIFT_SENT,SWIFT
CB00185,2026-06-06T08:00:00,136235,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00185,2026-06-06T09:00:00,136235,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00185,2026-06-06T10:00:00,136235,EUR,CLOSED,WORKFLOW
CB00186,2026-06-06T12:00:00,136966,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00186,2026-06-06T12:08:00,136966,USD,VALIDATED,INSTRUCTIONS
CB00186,2026-06-06T12:20:00,136966,USD,SWIFT_SENT,SWIFT
CB00186,2026-06-06T14:00:00,136966,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00186,2026-06-06T15:00:00,136966,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00186,2026-06-06T16:00:00,136966,USD,CLOSED,WORKFLOW
CB00187,2026-06-06T18:00:00,137697,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00187,2026-06-06T18:08:00,137697,GBP,VALIDATED,INSTRUCTIONS
CB00187,2026-06-06T18:20:00,137697,GBP,SWIFT_SENT,SWIFT
CB00187,2026-06-06T20:00:00,137697,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00187,2026-06-06T21:00:00,137697,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00187,2026-06-06T22:00:00,137697,GBP,CLOSED,WORKFLOW
CB00188,2026-06-07T00:00:00,138428,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00188,2026-06-07T00:08:00,138428,EUR,VALIDATED,INSTRUCTIONS
CB00188,2026-06-07T00:20:00,138428,EUR,SWIFT_SENT,SWIFT
CB00188,2026-06-07T02:00:00,138428,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00188,2026-06-07T03:00:00,138428,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00188,2026-06-07T04:00:00,138428,EUR,CLOSED,WORKFLOW
CB00189,2026-06-07T06:00:00,139159,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00189,2026-06-07T06:08:00,139159,USD,VALIDATED,INSTRUCTIONS
CB00189,2026-06-07T06:20:00,139159,USD,SWIFT_SENT,SWIFT
CB00189,2026-06-07T08:00:00,139159,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00189,2026-06-07T09:00:00,139159,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00189,2026-06-07T10:00:00,139159,USD,CLOSED,WORKFLOW
CB00190,2026-06-07T12:00:00,139890,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00190,2026-06-07T12:08:00,139890,GBP,VALIDATED,INSTRUCTIONS
CB00190,2026-06-07T12:20:00,139890,GBP,SWIFT_SENT,SWIFT
CB00190,2026-06-07T17:00:00,139890,GBP,SUSPENSE_POSTED,GL
CB00191,2026-06-07T18:00:00,140621,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00191,2026-06-07T18:08:00,140621,EUR,VALIDATED,INSTRUCTIONS
CB00191,2026-06-07T18:20:00,140621,EUR,SWIFT_SENT,SWIFT
CB00191,2026-06-08T02:00:00,140621,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00191,2026-06-08T08:00:00,140621,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00191,2026-06-08T09:00:00,140621,EUR,CLOSED,WORKFLOW
CB00192,2026-06-08T00:00:00,141352,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00192,2026-06-08T00:08:00,141352,USD,VALIDATED,INSTRUCTIONS
CB00192,2026-06-08T00:20:00,141352,USD,SWIFT_SENT,SWIFT
CB00192,2026-06-08T08:00:00,141352,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00192,2026-06-08T14:00:00,141352,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00192,2026-06-08T15:00:00,141352,USD,CLOSED,WORKFLOW
CB00193,2026-06-08T06:00:00,142083,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00193,2026-06-08T06:08:00,142083,GBP,VALIDATED,INSTRUCTIONS
CB00193,2026-06-08T06:20:00,142083,GBP,SWIFT_SENT,SWIFT
CB00193,2026-06-08T14:00:00,142083,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00193,2026-06-08T20:00:00,142083,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00193,2026-06-08T21:00:00,142083,GBP,CLOSED,WORKFLOW
CB00194,2026-06-08T12:00:00,142814,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00194,2026-06-08T12:08:00,142814,EUR,VALIDATED,INSTRUCTIONS
CB00194,2026-06-08T12:20:00,142814,EUR,SWIFT_SENT,SWIFT
CB00194,2026-06-08T14:00:00,142814,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00194,2026-06-08T15:00:00,142814,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00194,2026-06-08T16:00:00,142814,EUR,CLOSED,WORKFLOW
CB00195,2026-06-08T18:00:00,143545,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00195,2026-06-08T18:08:00,143545,USD,VALIDATED,INSTRUCTIONS
CB00195,2026-06-08T18:20:00,143545,USD,SWIFT_SENT,SWIFT
CB00195,2026-06-08T20:00:00,143545,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00195,2026-06-08T21:00:00,143545,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00195,2026-06-08T22:00:00,143545,USD,CLOSED,WORKFLOW
CB00196,2026-06-09T00:00:00,144276,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00196,2026-06-09T00:08:00,144276,GBP,VALIDATED,INSTRUCTIONS
CB00196,2026-06-09T00:20:00,144276,GBP,SWIFT_SENT,SWIFT
CB00196,2026-06-09T02:00:00,144276,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00196,2026-06-09T03:00:00,144276,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00196,2026-06-09T04:00:00,144276,GBP,CLOSED,WORKFLOW
CB00197,2026-06-09T06:00:00,145007,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00197,2026-06-09T06:08:00,145007,EUR,VALIDATED,INSTRUCTIONS
CB00197,2026-06-09T06:20:00,145007,EUR,SWIFT_SENT,SWIFT
CB00197,2026-06-09T08:00:00,145007,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00197,2026-06-09T09:00:00,145007,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00197,2026-06-09T10:00:00,145007,EUR,CLOSED,WORKFLOW
CB00198,2026-06-09T12:00:00,145738,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00198,2026-06-09T12:08:00,145738,USD,VALIDATED,INSTRUCTIONS
CB00198,2026-06-09T12:20:00,145738,USD,SWIFT_SENT,SWIFT
CB00198,2026-06-09T14:00:00,145738,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00198,2026-06-09T15:00:00,145738,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00198,2026-06-09T16:00:00,145738,USD,CLOSED,WORKFLOW
CB00199,2026-06-09T18:00:00,146469,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00199,2026-06-09T18:08:00,146469,GBP,VALIDATED,INSTRUCTIONS
CB00199,2026-06-09T18:20:00,146469,GBP,SWIFT_SENT,SWIFT
CB00199,2026-06-09T20:00:00,146469,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00199,2026-06-09T21:00:00,146469,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00199,2026-06-09T22:00:00,146469,GBP,CLOSED,WORKFLOW
CB00200,2026-06-10T00:00:00,147200,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00200,2026-06-10T00:08:00,147200,EUR,VALIDATED,INSTRUCTIONS
CB00200,2026-06-10T00:20:00,147200,EUR,SWIFT_SENT,SWIFT
CB00200,2026-06-10T05:00:00,147200,EUR,SUSPENSE_POSTED,GL
CB00201,2026-06-10T06:00:00,147931,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00201,2026-06-10T06:08:00,147931,USD,VALIDATED,INSTRUCTIONS
CB00201,2026-06-10T06:20:00,147931,USD,SWIFT_SENT,SWIFT
CB00201,2026-06-10T14:00:00,147931,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00201,2026-06-10T20:00:00,147931,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00201,2026-06-10T21:00:00,147931,USD,CLOSED,WORKFLOW
CB00202,2026-06-10T12:00:00,148662,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00202,2026-06-10T12:08:00,148662,GBP,VALIDATED,INSTRUCTIONS
CB00202,2026-06-10T12:20:00,148662,GBP,SWIFT_SENT,SWIFT
CB00202,2026-06-10T20:00:00,148662,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00202,2026-06-11T02:00:00,148662,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00202,2026-06-11T03:00:00,148662,GBP,CLOSED,WORKFLOW
CB00203,2026-06-10T18:00:00,149393,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00203,2026-06-10T18:08:00,149393,EUR,VALIDATED,INSTRUCTIONS
CB00203,2026-06-10T18:20:00,149393,EUR,SWIFT_SENT,SWIFT
CB00203,2026-06-11T02:00:00,149393,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00203,2026-06-11T08:00:00,149393,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00203,2026-06-11T09:00:00,149393,EUR,CLOSED,WORKFLOW
CB00204,2026-06-11T00:00:00,150124,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00204,2026-06-11T00:08:00,150124,USD,VALIDATED,INSTRUCTIONS
CB00204,2026-06-11T00:20:00,150124,USD,SWIFT_SENT,SWIFT
CB00204,2026-06-11T02:00:00,150124,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00204,2026-06-11T03:00:00,150124,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00204,2026-06-11T04:00:00,150124,USD,CLOSED,WORKFLOW
CB00205,2026-06-11T06:00:00,150855,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00205,2026-06-11T06:08:00,150855,GBP,VALIDATED,INSTRUCTIONS
CB00205,2026-06-11T06:20:00,150855,GBP,SWIFT_SENT,SWIFT
CB00205,2026-06-11T08:00:00,150855,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00205,2026-06-11T09:00:00,150855,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00205,2026-06-11T10:00:00,150855,GBP,CLOSED,WORKFLOW
CB00206,2026-06-11T12:00:00,151586,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00206,2026-06-11T12:08:00,151586,EUR,VALIDATED,INSTRUCTIONS
CB00206,2026-06-11T12:20:00,151586,EUR,SWIFT_SENT,SWIFT
CB00206,2026-06-11T14:00:00,151586,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00206,2026-06-11T15:00:00,151586,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00206,2026-06-11T16:00:00,151586,EUR,CLOSED,WORKFLOW
CB00207,2026-06-11T18:00:00,152317,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00207,2026-06-11T18:08:00,152317,USD,VALIDATED,INSTRUCTIONS
CB00207,2026-06-11T18:20:00,152317,USD,SWIFT_SENT,SWIFT
CB00207,2026-06-11T20:00:00,152317,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00207,2026-06-11T21:00:00,152317,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00207,2026-06-11T22:00:00,152317,USD,CLOSED,WORKFLOW
CB00208,2026-06-12T00:00:00,153048,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00208,2026-06-12T00:08:00,153048,GBP,VALIDATED,INSTRUCTIONS
CB00208,2026-06-12T00:20:00,153048,GBP,SWIFT_SENT,SWIFT
CB00208,2026-06-12T02:00:00,153048,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00208,2026-06-12T03:00:00,153048,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00208,2026-06-12T04:00:00,153048,GBP,CLOSED,WORKFLOW
CB00209,2026-06-12T06:00:00,153779,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00209,2026-06-12T06:08:00,153779,EUR,VALIDATED,INSTRUCTIONS
CB00209,2026-06-12T06:20:00,153779,EUR,SWIFT_SENT,SWIFT
CB00209,2026-06-12T08:00:00,153779,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00209,2026-06-12T09:00:00,153779,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00209,2026-06-12T10:00:00,153779,EUR,CLOSED,WORKFLOW
CB00210,2026-06-12T12:00:00,154510,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00210,2026-06-12T12:08:00,154510,USD,VALIDATED,INSTRUCTIONS
CB00210,2026-06-12T12:20:00,154510,USD,SWIFT_SENT,SWIFT
CB00210,2026-06-12T17:00:00,154510,USD,SUSPENSE_POSTED,GL
CB00211,2026-06-12T18:00:00,155241,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00211,2026-06-12T18:08:00,155241,GBP,VALIDATED,INSTRUCTIONS
CB00211,2026-06-12T18:20:00,155241,GBP,SWIFT_SENT,SWIFT
CB00211,2026-06-13T02:00:00,155241,GBP,SETTLEMENT_OBSERVED,NOSTRO
CB00211,2026-06-13T08:00:00,155241,GBP,BENEFICIARY_CONFIRMED,WORKFLOW
CB00211,2026-06-13T09:00:00,155241,GBP,CLOSED,WORKFLOW
CB00212,2026-06-13T00:00:00,155972,EUR,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00212,2026-06-13T00:08:00,155972,EUR,VALIDATED,INSTRUCTIONS
CB00212,2026-06-13T00:20:00,155972,EUR,SWIFT_SENT,SWIFT
CB00212,2026-06-13T08:00:00,155972,EUR,SETTLEMENT_OBSERVED,NOSTRO
CB00212,2026-06-13T14:00:00,155972,EUR,BENEFICIARY_CONFIRMED,WORKFLOW
CB00212,2026-06-13T15:00:00,155972,EUR,CLOSED,WORKFLOW
CB00213,2026-06-13T06:00:00,156703,USD,INSTRUCTION_RECEIVED,INSTRUCTIONS
CB00213,2026-06-13T06:08:00,156703,USD,VALIDATED,INSTRUCTIONS
CB00213,2026-06-13T06:20:00,156703,USD,SWIFT_SENT,SWIFT
CB00213,2026-06-13T14:00:00,156703,USD,SETTLEMENT_OBSERVED,NOSTRO
CB00213,2026-06-13T20:00:00,156703,USD,BENEFICIARY_CONFIRMED,WORKFLOW
CB00213,2026-06-13T21:00:00,156703,USD,CLOSED,WORKFLOW
CB00214,2026-06-13T12:00:00,157434,GBP,INSTRUCTION_RECEIVED,INSTRUCTIONS
